open,high,low,close,barSize,date
119.0125,119.0725,119.0125,119.0475,MIN_15,2015-02-19 16:30:00
119.0475,119.0925,119.0175,119.0525,MIN_15,2015-02-19 16:45:00
119.0525,119.0775,119.04,119.0425,MIN_15,2015-02-19 17:00:00
119.0425,119.0625,119.0075,119.05,MIN_15,2015-02-19 17:15:00
119.05,119.0625,118.9175,118.955,MIN_15,2015-02-19 17:30:00
118.955,118.9575,118.89,118.9425,MIN_15,2015-02-19 17:45:00
118.9425,118.9475,118.87,118.9025,MIN_15,2015-02-19 18:00:00
118.9025,118.9375,118.885,118.9275,MIN_15,2015-02-19 18:15:00
118.9275,118.9425,118.9125,118.9275,MIN_15,2015-02-19 18:30:00
118.9275,118.9425,118.8975,118.91,MIN_15,2015-02-19 18:45:00
118.91,118.9375,118.8925,118.935,MIN_15,2015-02-19 19:00:00
118.935,118.9475,118.9275,118.9275,MIN_15,2015-02-19 19:15:00
118.9275,118.9375,118.8875,118.8875,MIN_15,2015-02-19 19:30:00
118.8875,118.8975,118.8575,118.885,MIN_15,2015-02-19 19:45:00
118.885,118.8925,118.8725,118.8775,MIN_15,2015-02-19 20:00:00
118.8775,118.91,118.8775,118.8975,MIN_15,2015-02-19 20:15:00
118.8975,118.8975,118.8725,118.8925,MIN_15,2015-02-19 20:30:00
118.8925,118.9325,118.885,118.925,MIN_15,2015-02-19 20:45:00
118.925,118.9375,118.9075,118.9125,MIN_15,2015-02-19 21:00:00
118.9125,118.9225,118.9025,118.9075,MIN_15,2015-02-19 21:15:00
118.9075,118.9325,118.9075,118.9225,MIN_15,2015-02-19 21:30:00
118.9225,118.9275,118.8875,118.9075,MIN_15,2015-02-19 21:45:00
118.9075,118.9125,118.8725,118.8825,MIN_15,2015-02-19 22:00:00
118.8825,118.9075,118.8825,118.905,MIN_15,2015-02-19 22:15:00
118.905,118.9275,118.905,118.9125,MIN_15,2015-02-19 22:30:00
118.9125,118.9275,118.9075,118.91,MIN_15,2015-02-19 22:45:00
118.91,118.9175,118.8775,118.8775,MIN_15,2015-02-19 23:00:00
118.8775,118.8825,118.8325,118.8475,MIN_15,2015-02-19 23:15:00
118.8475,118.8975,118.8425,118.85,MIN_15,2015-02-19 23:30:00
118.85,118.8875,118.8225,118.8275,MIN_15,2015-02-19 23:45:00
118.8275,118.8525,118.7825,118.8275,MIN_15,2015-02-20 00:00:00
118.8275,118.8425,118.6375,118.6475,MIN_15,2015-02-20 00:15:00
118.6475,118.7275,118.6125,118.6825,MIN_15,2015-02-20 00:30:00
118.6825,118.7,118.6025,118.6075,MIN_15,2015-02-20 00:45:00
118.6075,118.6425,118.5875,118.6425,MIN_15,2015-02-20 01:00:00
118.6425,118.6875,118.6325,118.6725,MIN_15,2015-02-20 01:15:00
118.6725,118.7025,118.6025,118.6825,MIN_15,2015-02-20 01:30:00
118.6825,118.6875,118.6375,118.6675,MIN_15,2015-02-20 01:45:00
118.6675,118.7025,118.6325,118.6575,MIN_15,2015-02-20 02:00:00
118.6575,118.6875,118.645,118.6825,MIN_15,2015-02-20 02:15:00
118.6825,118.71,118.6325,118.7025,MIN_15,2015-02-20 02:30:00
118.7025,118.7575,118.695,118.6975,MIN_15,2015-02-20 02:45:00
118.6975,118.7225,118.6575,118.6725,MIN_15,2015-02-20 03:00:00
118.6725,118.7475,118.6625,118.73,MIN_15,2015-02-20 03:15:00
118.73,118.7625,118.7275,118.7625,MIN_15,2015-02-20 03:30:00
118.7625,118.785,118.7375,118.755,MIN_15,2015-02-20 03:45:00
118.755,118.79,118.6825,118.6825,MIN_15,2015-02-20 04:00:00
118.6825,118.735,118.6525,118.7225,MIN_15,2015-02-20 04:15:00
118.7225,118.7325,118.6125,118.64,MIN_15,2015-02-20 04:30:00
118.64,118.6425,118.5425,118.5625,MIN_15,2015-02-20 04:45:00
118.5625,118.5925,118.5025,118.5175,MIN_15,2015-02-20 05:00:00
118.5175,118.5725,118.4425,118.4625,MIN_15,2015-02-20 05:15:00
118.4625,118.5525,118.4025,118.5075,MIN_15,2015-02-20 05:30:00
118.5075,118.5375,118.4575,118.5025,MIN_15,2015-02-20 05:45:00
118.5025,118.5175,118.4425,118.5125,MIN_15,2015-02-20 06:00:00
118.5125,118.535,118.45,118.4675,MIN_15,2015-02-20 06:15:00
118.4675,118.5025,118.3325,118.405,MIN_15,2015-02-20 06:30:00
118.405,118.4125,118.3025,118.3275,MIN_15,2015-02-20 06:45:00
118.3275,118.4025,118.3125,118.3975,MIN_15,2015-02-20 07:00:00
118.3975,118.505,118.3825,118.4675,MIN_15,2015-02-20 07:15:00
118.4675,118.6925,118.4575,118.655,MIN_15,2015-02-20 07:30:00
118.655,118.8775,118.655,118.7375,MIN_15,2015-02-20 07:45:00
118.7375,118.7875,118.67,118.6725,MIN_15,2015-02-20 08:00:00
118.6725,118.7175,118.6575,118.6925,MIN_15,2015-02-20 08:15:00
118.6925,118.7325,118.6725,118.7175,MIN_15,2015-02-20 08:30:00
118.7175,118.7175,118.6375,118.69,MIN_15,2015-02-20 08:45:00
118.69,118.7425,118.6675,118.6775,MIN_15,2015-02-20 09:00:00
118.6775,118.7075,118.6525,118.6775,MIN_15,2015-02-20 09:15:00
118.6775,118.885,118.6525,118.8,MIN_15,2015-02-20 09:30:00
118.8,118.8575,118.7525,118.7725,MIN_15,2015-02-20 09:45:00
118.7725,118.8,118.74,118.785,MIN_15,2015-02-20 10:00:00
118.785,118.885,118.7625,118.8775,MIN_15,2015-02-20 10:15:00
118.8775,118.9975,118.8775,118.99,MIN_15,2015-02-20 10:30:00
118.99,119.0375,118.97,119.02,MIN_15,2015-02-20 10:45:00
119.02,119.04,118.9725,118.9775,MIN_15,2015-02-20 11:00:00
118.9775,118.985,118.935,118.9425,MIN_15,2015-02-20 11:15:00
118.9425,119.005,118.9425,118.9875,MIN_15,2015-02-20 11:30:00
118.9875,119.0725,118.9825,119.0625,MIN_15,2015-02-20 11:45:00
119.0625,119.1825,119.055,119.1825,MIN_15,2015-02-20 12:00:00
119.1825,119.1875,119.1425,119.1575,MIN_15,2015-02-20 12:15:00
119.1575,119.165,119.08,119.11,MIN_15,2015-02-20 12:30:00
119.11,119.1225,119.025,119.0725,MIN_15,2015-02-20 12:45:00
119.0725,119.12,119.065,119.085,MIN_15,2015-02-20 13:00:00
119.085,119.1075,119.0475,119.06,MIN_15,2015-02-20 13:15:00
119.06,119.1025,119.0575,119.08,MIN_15,2015-02-20 13:30:00
119.08,119.08,118.9575,118.9825,MIN_15,2015-02-20 13:45:00
119.04,119.075,119.0275,119.06,MIN_15,2015-02-22 14:15:00
119.06,119.0875,119.0375,119.055,MIN_15,2015-02-22 14:30:00
119.055,119.0975,119.0475,119.07,MIN_15,2015-02-22 14:45:00
119.07,119.075,119.045,119.065,MIN_15,2015-02-22 15:00:00
119.065,119.0825,119.0575,119.0675,MIN_15,2015-02-22 15:15:00
119.0675,119.1025,119.055,119.095,MIN_15,2015-02-22 15:30:00
119.095,119.095,119.0575,119.08,MIN_15,2015-02-22 15:45:00
119.08,119.1625,119.0725,119.1475,MIN_15,2015-02-22 16:00:00
119.1475,119.155,119.1125,119.1275,MIN_15,2015-02-22 16:15:00
119.1275,119.1325,119.0825,119.0875,MIN_15,2015-02-22 16:30:00
119.0875,119.095,118.9975,119.0,MIN_15,2015-02-22 16:45:00
119.0,119.075,118.9975,119.0675,MIN_15,2015-02-22 17:00:00
119.0675,119.0875,119.0425,119.0825,MIN_15,2015-02-22 17:15:00
119.0825,119.1075,119.075,119.0975,MIN_15,2015-02-22 17:30:00
119.0975,119.1075,119.0575,119.085,MIN_15,2015-02-22 17:45:00
119.085,119.0975,119.0625,119.0725,MIN_15,2015-02-22 18:00:00
119.0725,119.0825,119.0425,119.0725,MIN_15,2015-02-22 18:15:00
119.0725,119.0725,118.9975,119.0025,MIN_15,2015-02-22 18:30:00
119.0025,119.0675,119.0025,119.0375,MIN_15,2015-02-22 18:45:00
119.0375,119.075,119.0375,119.0675,MIN_15,2015-02-22 19:00:00
119.0675,119.0775,119.0525,119.0675,MIN_15,2015-02-22 19:15:00
119.0675,119.0725,118.9675,118.9875,MIN_15,2015-02-22 19:30:00
118.9875,119.0175,118.9775,118.9825,MIN_15,2015-02-22 19:45:00
118.9825,119.0,118.9375,118.9425,MIN_15,2015-02-22 20:00:00
118.9425,118.97,118.9275,118.9675,MIN_15,2015-02-22 20:15:00
118.9675,118.975,118.94,118.9575,MIN_15,2015-02-22 20:30:00
118.9575,118.9675,118.8875,118.8975,MIN_15,2015-02-22 20:45:00
118.8975,118.9325,118.8825,118.8875,MIN_15,2015-02-22 21:00:00
118.8875,118.9425,118.8875,118.9275,MIN_15,2015-02-22 21:15:00
118.9275,118.9575,118.9225,118.9525,MIN_15,2015-02-22 21:30:00
118.9525,119.0175,118.9375,119.0125,MIN_15,2015-02-22 21:45:00
119.0125,119.0125,118.9575,118.9575,MIN_15,2015-02-22 22:00:00
118.9575,118.9875,118.9525,118.9575,MIN_15,2015-02-22 22:15:00
118.9575,118.975,118.915,118.9175,MIN_15,2015-02-22 22:30:00
118.9175,118.9925,118.915,118.9925,MIN_15,2015-02-22 22:45:00
118.9925,119.1225,118.9825,119.0725,MIN_15,2015-02-22 23:00:00
119.0725,119.1025,119.0625,119.095,MIN_15,2015-02-22 23:15:00
119.095,119.2675,119.0825,119.26,MIN_15,2015-02-22 23:30:00
119.26,119.2925,119.1975,119.21,MIN_15,2015-02-22 23:45:00
119.21,119.2375,119.1675,119.1775,MIN_15,2015-02-23 00:00:00
119.1775,119.2075,119.155,119.19,MIN_15,2015-02-23 00:15:00
119.19,119.2625,119.1875,119.2625,MIN_15,2015-02-23 00:30:00
119.2625,119.3525,119.2425,119.3025,MIN_15,2015-02-23 00:45:00
119.3025,119.3225,119.1975,119.25,MIN_15,2015-02-23 01:00:00
119.25,119.2925,119.2375,119.2625,MIN_15,2015-02-23 01:15:00
119.2625,119.3075,119.2225,119.3025,MIN_15,2015-02-23 01:30:00
119.3025,119.3025,119.2175,119.245,MIN_15,2015-02-23 01:45:00
119.245,119.2625,119.2125,119.2275,MIN_15,2015-02-23 02:00:00
119.2275,119.26,119.1275,119.1325,MIN_15,2015-02-23 02:15:00
119.1325,119.1525,119.0675,119.0925,MIN_15,2015-02-23 02:30:00
119.0925,119.15,119.0825,119.1325,MIN_15,2015-02-23 02:45:00
119.1325,119.1425,119.0875,119.1425,MIN_15,2015-02-23 03:00:00
119.1425,119.1425,119.1125,119.1125,MIN_15,2015-02-23 03:15:00
119.1125,119.115,118.9825,119.0475,MIN_15,2015-02-23 03:30:00
119.0475,119.075,118.9925,119.0725,MIN_15,2015-02-23 03:45:00
119.0725,119.0725,119.0225,119.0675,MIN_15,2015-02-23 04:00:00
119.0675,119.1025,119.0525,119.0725,MIN_15,2015-02-23 04:15:00
119.0725,119.11,119.0625,119.0975,MIN_15,2015-02-23 04:30:00
119.0975,119.1075,119.0725,119.0725,MIN_15,2015-02-23 04:45:00
119.0725,119.08,119.0225,119.0475,MIN_15,2015-02-23 05:00:00
119.0475,119.0675,118.9325,118.97,MIN_15,2015-02-23 05:15:00
118.97,118.975,118.9075,118.9425,MIN_15,2015-02-23 05:30:00
118.9425,118.9525,118.885,118.9025,MIN_15,2015-02-23 05:45:00
118.9025,118.9125,118.8175,118.8925,MIN_15,2015-02-23 06:00:00
118.8925,118.9475,118.8875,118.9425,MIN_15,2015-02-23 06:15:00
118.9425,118.9975,118.9125,118.99,MIN_15,2015-02-23 06:30:00
118.99,118.99,118.8975,118.955,MIN_15,2015-02-23 06:45:00
118.955,118.9625,118.835,118.8925,MIN_15,2015-02-23 07:00:00
118.8925,118.8975,118.8525,118.875,MIN_15,2015-02-23 07:15:00
118.875,118.9675,118.8725,118.9675,MIN_15,2015-02-23 07:30:00
118.9675,118.9775,118.8875,118.9025,MIN_15,2015-02-23 07:45:00
118.9025,118.9275,118.8625,118.8925,MIN_15,2015-02-23 08:00:00
118.8925,118.9125,118.8525,118.8925,MIN_15,2015-02-23 08:15:00
118.8925,118.9175,118.8525,118.8725,MIN_15,2015-02-23 08:30:00
118.8725,118.915,118.87,118.8925,MIN_15,2015-02-23 08:45:00
118.8925,118.9225,118.89,118.9025,MIN_15,2015-02-23 09:00:00
118.9025,118.9125,118.86,118.8675,MIN_15,2015-02-23 09:15:00
118.8675,118.9025,118.8475,118.8775,MIN_15,2015-02-23 09:30:00
118.8775,118.9025,118.8525,118.8875,MIN_15,2015-02-23 09:45:00
118.8875,118.9075,118.8625,118.9025,MIN_15,2015-02-23 10:00:00
118.9025,118.955,118.9025,118.9475,MIN_15,2015-02-23 10:15:00
118.9475,118.9575,118.9225,118.9475,MIN_15,2015-02-23 10:30:00
118.9475,118.9575,118.9275,118.9575,MIN_15,2015-02-23 10:45:00
118.9575,118.9575,118.9125,118.9225,MIN_15,2015-02-23 11:00:00
118.9225,118.9625,118.9125,118.955,MIN_15,2015-02-23 11:15:00
118.955,118.965,118.9125,118.9125,MIN_15,2015-02-23 11:30:00
118.9125,118.9175,118.8575,118.885,MIN_15,2015-02-23 11:45:00
118.885,118.8875,118.86,118.8875,MIN_15,2015-02-23 12:00:00
118.8875,118.9075,118.8475,118.86,MIN_15,2015-02-23 12:15:00
118.86,118.8725,118.8325,118.8575,MIN_15,2015-02-23 12:30:00
118.8575,118.8625,118.7925,118.8375,MIN_15,2015-02-23 12:45:00
118.8375,118.85,118.81,118.835,MIN_15,2015-02-23 13:00:00
118.835,118.8475,118.775,118.775,MIN_15,2015-02-23 13:15:00
118.775,118.7875,118.7375,118.7625,MIN_15,2015-02-23 13:30:00
118.7625,118.82,118.7425,118.8175,MIN_15,2015-02-23 13:45:00
118.83,118.8575,118.825,118.845,MIN_15,2015-02-23 14:15:00
118.845,118.8525,118.825,118.8425,MIN_15,2015-02-23 14:30:00
118.8425,118.8525,118.815,118.825,MIN_15,2015-02-23 14:45:00
118.825,118.8675,118.825,118.85,MIN_15,2015-02-23 15:00:00
118.85,118.9425,118.84,118.93,MIN_15,2015-02-23 15:15:00
118.93,118.945,118.9075,118.9275,MIN_15,2015-02-23 15:30:00
118.9275,118.9375,118.9075,118.915,MIN_15,2015-02-23 15:45:00
118.915,118.9225,118.8825,118.9075,MIN_15,2015-02-23 16:00:00
118.9075,118.9575,118.9025,118.9425,MIN_15,2015-02-23 16:15:00
118.9425,118.9475,118.9025,118.9125,MIN_15,2015-02-23 16:30:00
118.9125,118.9325,118.8775,118.9025,MIN_15,2015-02-23 16:45:00
118.9025,118.9475,118.8725,118.945,MIN_15,2015-02-23 17:00:00
118.945,118.985,118.9425,118.945,MIN_15,2015-02-23 17:15:00
118.945,118.9675,118.915,118.9325,MIN_15,2015-02-23 17:30:00
118.9325,118.9725,118.93,118.97,MIN_15,2015-02-23 17:45:00
118.97,118.9725,118.9375,118.9525,MIN_15,2015-02-23 18:00:00
118.9525,118.9975,118.9375,118.9775,MIN_15,2015-02-23 18:15:00
118.9775,119.0925,118.9725,119.0775,MIN_15,2015-02-23 18:30:00
119.0775,119.1275,119.0675,119.085,MIN_15,2015-02-23 18:45:00
119.085,119.1075,119.0625,119.085,MIN_15,2015-02-23 19:00:00
119.085,119.0975,119.0525,119.0725,MIN_15,2015-02-23 19:15:00
119.0725,119.1425,119.07,119.1225,MIN_15,2015-02-23 19:30:00
119.1225,119.1325,119.0675,119.0725,MIN_15,2015-02-23 19:45:00
119.0725,119.0975,119.0525,119.0725,MIN_15,2015-02-23 20:00:00
119.0725,119.0875,119.0525,119.0675,MIN_15,2015-02-23 20:15:00
119.0675,119.1125,119.045,119.0525,MIN_15,2015-02-23 20:30:00
119.0525,119.075,119.0525,119.0725,MIN_15,2015-02-23 20:45:00
119.0725,119.0825,119.0125,119.02,MIN_15,2015-02-23 21:00:00
119.02,119.0525,119.0125,119.0475,MIN_15,2015-02-23 21:15:00
119.0475,119.1125,119.0425,119.0875,MIN_15,2015-02-23 21:30:00
119.0875,119.1225,119.0875,119.1175,MIN_15,2015-02-23 21:45:00
119.1175,119.1675,119.1125,119.125,MIN_15,2015-02-23 22:00:00
119.125,119.13,119.0875,119.12,MIN_15,2015-02-23 22:15:00
119.12,119.2525,119.12,119.2225,MIN_15,2015-02-23 22:30:00
119.2225,119.2325,119.1975,119.2275,MIN_15,2015-02-23 22:45:00
119.2275,119.2375,119.2025,119.21,MIN_15,2015-02-23 23:00:00
119.21,119.2825,119.2075,119.255,MIN_15,2015-02-23 23:15:00
119.255,119.2925,119.2375,119.2525,MIN_15,2015-02-23 23:30:00
119.2525,119.2625,119.205,119.255,MIN_15,2015-02-23 23:45:00
119.255,119.3475,119.2325,119.315,MIN_15,2015-02-24 00:00:00
119.315,119.3725,119.2775,119.31,MIN_15,2015-02-24 00:15:00
119.31,119.3525,119.2925,119.3175,MIN_15,2015-02-24 00:30:00
119.3175,119.3575,119.3025,119.3175,MIN_15,2015-02-24 00:45:00
119.3175,119.345,119.3075,119.33,MIN_15,2015-02-24 01:00:00
119.33,119.5725,119.3275,119.5625,MIN_15,2015-02-24 01:15:00
119.5625,119.5625,119.4775,119.4975,MIN_15,2015-02-24 01:30:00
119.4975,119.5425,119.4825,119.5075,MIN_15,2015-02-24 01:45:00
119.5075,119.545,119.5,119.5025,MIN_15,2015-02-24 02:00:00
119.5025,119.5975,119.4875,119.5625,MIN_15,2015-02-24 02:15:00
119.5625,119.5925,119.5375,119.5425,MIN_15,2015-02-24 02:30:00
119.5425,119.5475,119.5025,119.5025,MIN_15,2015-02-24 02:45:00
119.5025,119.5525,119.5025,119.5175,MIN_15,2015-02-24 03:00:00
119.5175,119.5575,119.4875,119.4875,MIN_15,2015-02-24 03:15:00
119.4875,119.5675,119.4875,119.5575,MIN_15,2015-02-24 03:30:00
119.5575,119.575,119.5375,119.5375,MIN_15,2015-02-24 03:45:00
119.5375,119.5425,119.4875,119.5025,MIN_15,2015-02-24 04:00:00
119.5025,119.5325,119.4775,119.515,MIN_15,2015-02-24 04:15:00
119.515,119.5275,119.4725,119.4875,MIN_15,2015-02-24 04:30:00
119.4875,119.4925,119.4375,119.4525,MIN_15,2015-02-24 04:45:00
119.4525,119.5125,119.4525,119.5025,MIN_15,2015-02-24 05:00:00
119.5025,119.5575,119.5025,119.5175,MIN_15,2015-02-24 05:15:00
119.5175,119.5575,119.5075,119.52,MIN_15,2015-02-24 05:30:00
119.52,119.5425,119.4875,119.52,MIN_15,2015-02-24 05:45:00
119.52,119.5675,119.4975,119.5625,MIN_15,2015-02-24 06:00:00
119.5625,119.5825,119.5225,119.5275,MIN_15,2015-02-24 06:15:00
119.5275,119.5775,119.5225,119.5425,MIN_15,2015-02-24 06:30:00
119.5425,119.7325,119.5125,119.7325,MIN_15,2015-02-24 06:45:00
119.7325,119.84,119.4575,119.4875,MIN_15,2015-02-24 07:00:00
119.4875,119.51,119.0625,119.3225,MIN_15,2015-02-24 07:15:00
119.3225,119.3425,119.1025,119.1775,MIN_15,2015-02-24 07:30:00
119.1775,119.2375,119.06,119.1875,MIN_15,2015-02-24 07:45:00
119.1875,119.2375,119.0225,119.1775,MIN_15,2015-02-24 08:00:00
119.1775,119.2175,119.1325,119.195,MIN_15,2015-02-24 08:15:00
119.195,119.2475,119.055,119.0675,MIN_15,2015-02-24 08:30:00
119.0675,119.1425,118.9675,119.1325,MIN_15,2015-02-24 08:45:00
119.1325,119.1525,119.0125,119.0175,MIN_15,2015-02-24 09:00:00
119.0175,119.0375,118.9125,118.935,MIN_15,2015-02-24 09:15:00
118.935,118.9475,118.845,118.8725,MIN_15,2015-02-24 09:30:00
118.8725,118.9175,118.8025,118.895,MIN_15,2015-02-24 09:45:00
118.895,118.8975,118.7675,118.8425,MIN_15,2015-02-24 10:00:00
118.8425,118.8775,118.7925,118.8325,MIN_15,2015-02-24 10:15:00
118.8325,118.8475,118.765,118.8325,MIN_15,2015-02-24 10:30:00
118.8325,118.8725,118.8175,118.865,MIN_15,2015-02-24 10:45:00
118.865,118.87,118.7725,118.8175,MIN_15,2015-02-24 11:00:00
118.8175,118.9125,118.8175,118.87,MIN_15,2015-02-24 11:15:00
118.87,118.875,118.8225,118.8625,MIN_15,2015-02-24 11:30:00
118.8625,118.9175,118.8475,118.9025,MIN_15,2015-02-24 11:45:00
118.9025,118.9425,118.895,118.8975,MIN_15,2015-02-24 12:00:00
118.8975,118.9175,118.8925,118.9125,MIN_15,2015-02-24 12:15:00
118.9125,118.93,118.875,118.9175,MIN_15,2015-02-24 12:30:00
118.9175,118.9275,118.875,118.8925,MIN_15,2015-02-24 12:45:00
118.8925,118.905,118.86,118.8925,MIN_15,2015-02-24 13:00:00
118.8925,118.9025,118.8775,118.8775,MIN_15,2015-02-24 13:15:00
118.8775,118.9775,118.8775,118.935,MIN_15,2015-02-24 13:30:00
118.935,118.9975,118.9325,118.975,MIN_15,2015-02-24 13:45:00
118.9925,118.9925,118.95,118.955,MIN_15,2015-02-24 14:15:00
118.955,118.9875,118.9425,118.965,MIN_15,2015-02-24 14:30:00
118.965,118.9975,118.9475,118.98,MIN_15,2015-02-24 14:45:00
118.98,118.99,118.9475,118.955,MIN_15,2015-02-24 15:00:00
118.955,118.9775,118.9175,118.9275,MIN_15,2015-02-24 15:15:00
118.9275,118.96,118.8675,118.9075,MIN_15,2015-02-24 15:30:00
118.9075,118.9275,118.8675,118.8675,MIN_15,2015-02-24 15:45:00
118.8675,118.8825,118.6925,118.7325,MIN_15,2015-02-24 16:00:00
118.7325,118.8025,118.7025,118.7475,MIN_15,2015-02-24 16:15:00
118.7475,118.81,118.7375,118.7875,MIN_15,2015-02-24 16:30:00
118.7875,118.8325,118.6475,118.6725,MIN_15,2015-02-24 16:45:00
118.6725,118.7175,118.6325,118.6975,MIN_15,2015-02-24 17:00:00
118.6975,118.7775,118.6975,118.7425,MIN_15,2015-02-24 17:15:00
118.7425,118.7425,118.67,118.72,MIN_15,2015-02-24 17:30:00
118.72,118.7375,118.6425,118.6775,MIN_15,2015-02-24 17:45:00
118.6775,118.6975,118.6275,118.6725,MIN_15,2015-02-24 18:00:00
118.6725,118.7075,118.6475,118.695,MIN_15,2015-02-24 18:15:00
118.695,118.7275,118.6775,118.7175,MIN_15,2015-02-24 18:30:00
118.7175,118.72,118.6725,118.6875,MIN_15,2015-02-24 18:45:00
118.6875,118.725,118.6675,118.715,MIN_15,2015-02-24 19:00:00
118.715,118.7375,118.7125,118.7325,MIN_15,2015-02-24 19:15:00
118.7325,118.7625,118.7225,118.7275,MIN_15,2015-02-24 19:30:00
118.7275,118.7525,118.715,118.74,MIN_15,2015-02-24 19:45:00
118.74,118.7425,118.6925,118.7075,MIN_15,2015-02-24 20:00:00
118.7075,118.7225,118.6875,118.7125,MIN_15,2015-02-24 20:15:00
118.7125,118.7225,118.6875,118.6975,MIN_15,2015-02-24 20:30:00
118.6975,118.7275,118.6875,118.6975,MIN_15,2015-02-24 20:45:00
118.6975,118.7075,118.6725,118.7025,MIN_15,2015-02-24 21:00:00
118.7025,118.7175,118.685,118.7025,MIN_15,2015-02-24 21:15:00
118.7025,118.7125,118.6775,118.6875,MIN_15,2015-02-24 21:30:00
118.6875,118.6975,118.6425,118.6925,MIN_15,2015-02-24 21:45:00
118.6925,118.7875,118.6625,118.7725,MIN_15,2015-02-24 22:00:00
118.7725,118.8425,118.7675,118.8325,MIN_15,2015-02-24 22:15:00
118.8325,118.8525,118.7925,118.8075,MIN_15,2015-02-24 22:30:00
118.8075,118.8275,118.7275,118.7325,MIN_15,2015-02-24 22:45:00
118.7325,118.7625,118.6625,118.7125,MIN_15,2015-02-24 23:00:00
118.7125,118.7425,118.6725,118.7125,MIN_15,2015-02-24 23:15:00
118.7125,118.8725,118.7125,118.8625,MIN_15,2015-02-24 23:30:00
118.8625,118.8775,118.82,118.8275,MIN_15,2015-02-24 23:45:00
118.8275,118.8675,118.825,118.8675,MIN_15,2015-02-25 00:00:00
118.8675,118.8775,118.8225,118.84,MIN_15,2015-02-25 00:15:00
118.84,118.8425,118.7875,118.8275,MIN_15,2015-02-25 00:30:00
118.8275,118.8325,118.7575,118.7925,MIN_15,2015-02-25 00:45:00
118.7925,118.8475,118.775,118.7825,MIN_15,2015-02-25 01:00:00
118.7825,118.805,118.68,118.705,MIN_15,2015-02-25 01:15:00
118.705,118.755,118.6975,118.735,MIN_15,2015-02-25 01:30:00
118.735,118.7675,118.7125,118.7225,MIN_15,2015-02-25 01:45:00
118.7225,118.7975,118.7225,118.7575,MIN_15,2015-02-25 02:00:00
118.7575,118.8125,118.7525,118.7925,MIN_15,2015-02-25 02:15:00
118.7925,118.8075,118.7575,118.785,MIN_15,2015-02-25 02:30:00
118.785,118.8225,118.775,118.805,MIN_15,2015-02-25 02:45:00
118.805,118.82,118.7675,118.775,MIN_15,2015-02-25 03:00:00
118.775,118.8225,118.7675,118.7975,MIN_15,2015-02-25 03:15:00
118.7975,118.8625,118.7925,118.8475,MIN_15,2015-02-25 03:30:00
118.8475,118.8475,118.795,118.8175,MIN_15,2015-02-25 03:45:00
118.8175,118.8525,118.8025,118.8125,MIN_15,2015-02-25 04:00:00
118.8125,118.8375,118.7575,118.8325,MIN_15,2015-02-25 04:15:00
118.8325,118.9325,118.8075,118.8875,MIN_15,2015-02-25 04:30:00
118.8875,118.9325,118.87,118.905,MIN_15,2015-02-25 04:45:00
118.905,118.9525,118.8975,118.9175,MIN_15,2015-02-25 05:00:00
118.9175,118.9825,118.9175,118.9525,MIN_15,2015-02-25 05:15:00
118.9525,118.9725,118.925,118.9575,MIN_15,2015-02-25 05:30:00
118.9575,118.9775,118.9025,118.905,MIN_15,2015-02-25 05:45:00
118.905,119.0425,118.895,118.995,MIN_15,2015-02-25 06:00:00
118.995,119.0675,118.9725,119.015,MIN_15,2015-02-25 06:15:00
119.015,119.0225,118.9625,118.9725,MIN_15,2015-02-25 06:30:00
118.9725,119.0175,118.9725,118.9775,MIN_15,2015-02-25 06:45:00
118.9775,119.01,118.9075,118.9325,MIN_15,2015-02-25 07:00:00
118.9325,118.95,118.8425,118.8425,MIN_15,2015-02-25 07:15:00
118.8425,118.87,118.8075,118.8375,MIN_15,2015-02-25 07:30:00
118.8375,118.8625,118.8175,118.8475,MIN_15,2015-02-25 07:45:00
118.8475,118.8675,118.8325,118.86,MIN_15,2015-02-25 08:00:00
118.86,118.9425,118.8575,118.9375,MIN_15,2015-02-25 08:15:00
118.9375,118.9475,118.8875,118.895,MIN_15,2015-02-25 08:30:00
118.895,118.9075,118.8525,118.8825,MIN_15,2015-02-25 08:45:00
118.8825,118.935,118.875,118.925,MIN_15,2015-02-25 09:00:00
118.925,118.9475,118.895,118.9225,MIN_15,2015-02-25 09:15:00
118.9225,118.9475,118.9025,118.9225,MIN_15,2015-02-25 09:30:00
118.9225,118.9375,118.8975,118.935,MIN_15,2015-02-25 09:45:00
118.935,118.9825,118.9225,118.9525,MIN_15,2015-02-25 10:00:00
118.9525,118.975,118.9225,118.9425,MIN_15,2015-02-25 10:15:00
118.9425,118.965,118.8975,118.905,MIN_15,2015-02-25 10:30:00
118.905,118.9525,118.8925,118.945,MIN_15,2015-02-25 10:45:00
118.945,118.9925,118.9425,118.9425,MIN_15,2015-02-25 11:00:00
118.9425,118.9525,118.9175,118.9225,MIN_15,2015-02-25 11:15:00
118.9225,118.9375,118.8625,118.8625,MIN_15,2015-02-25 11:30:00
118.8625,118.9025,118.8325,118.8475,MIN_15,2015-02-25 11:45:00
118.8475,118.8675,118.8025,118.85,MIN_15,2015-02-25 12:00:00
118.85,118.85,118.8175,118.82,MIN_15,2015-02-25 12:15:00
118.82,118.855,118.8175,118.8375,MIN_15,2015-02-25 12:30:00
118.8375,118.8825,118.8075,118.8725,MIN_15,2015-02-25 12:45:00
