open,high,low,close,barSize,date
1.132675,1.133175,1.132175,1.132425,MIN_15,2015-01-29 23:15:00
1.132425,1.133425,1.132075,1.133375,MIN_15,2015-01-29 23:30:00
1.133375,1.134025,1.133225,1.133625,MIN_15,2015-01-29 23:45:00
1.133625,1.133725,1.132525,1.13325,MIN_15,2015-01-30 00:00:00
1.13325,1.134425,1.132975,1.133925,MIN_15,2015-01-30 00:15:00
1.133925,1.135275,1.133925,1.134625,MIN_15,2015-01-30 00:30:00
1.134625,1.134825,1.13395,1.134125,MIN_15,2015-01-30 00:45:00
1.134125,1.134525,1.133425,1.133925,MIN_15,2015-01-30 01:00:00
1.133925,1.134125,1.131925,1.132175,MIN_15,2015-01-30 01:15:00
1.132175,1.132375,1.130425,1.13145,MIN_15,2015-01-30 01:30:00
1.13145,1.13165,1.130825,1.13105,MIN_15,2015-01-30 01:45:00
1.13105,1.133125,1.131025,1.132675,MIN_15,2015-01-30 02:00:00
1.132675,1.133075,1.132075,1.132525,MIN_15,2015-01-30 02:15:00
1.132525,1.13425,1.132525,1.134075,MIN_15,2015-01-30 02:30:00
1.134075,1.135675,1.133425,1.135275,MIN_15,2015-01-30 02:45:00
1.135275,1.136375,1.134275,1.134425,MIN_15,2015-01-30 03:00:00
1.134425,1.135475,1.134175,1.13485,MIN_15,2015-01-30 03:15:00
1.13485,1.135975,1.13485,1.1358,MIN_15,2015-01-30 03:30:00
1.1358,1.136175,1.133475,1.133675,MIN_15,2015-01-30 03:45:00
1.133675,1.134925,1.133675,1.13405,MIN_15,2015-01-30 04:00:00
1.13405,1.134475,1.133675,1.133725,MIN_15,2015-01-30 04:15:00
1.133725,1.133725,1.132125,1.132175,MIN_15,2015-01-30 04:30:00
1.132175,1.132725,1.130125,1.130575,MIN_15,2015-01-30 04:45:00
1.130575,1.131075,1.129225,1.130475,MIN_15,2015-01-30 05:00:00
1.130475,1.131975,1.1304,1.130925,MIN_15,2015-01-30 05:15:00
1.130925,1.133925,1.13075,1.13285,MIN_15,2015-01-30 05:30:00
1.13285,1.133175,1.131625,1.131825,MIN_15,2015-01-30 05:45:00
1.131825,1.1326,1.130125,1.131775,MIN_15,2015-01-30 06:00:00
1.131775,1.132225,1.131125,1.131225,MIN_15,2015-01-30 06:15:00
1.131225,1.132275,1.13055,1.13055,MIN_15,2015-01-30 06:30:00
1.13055,1.130925,1.129875,1.130425,MIN_15,2015-01-30 06:45:00
1.130425,1.131825,1.130225,1.13175,MIN_15,2015-01-30 07:00:00
1.13175,1.132375,1.130225,1.130275,MIN_15,2015-01-30 07:15:00
1.130275,1.130625,1.128975,1.12915,MIN_15,2015-01-30 07:30:00
1.12915,1.130525,1.128075,1.128425,MIN_15,2015-01-30 07:45:00
1.128425,1.130375,1.127925,1.129125,MIN_15,2015-01-30 08:00:00
1.129125,1.12975,1.128125,1.1289,MIN_15,2015-01-30 08:15:00
1.1289,1.13015,1.128375,1.130125,MIN_15,2015-01-30 08:30:00
1.130125,1.130425,1.128925,1.129,MIN_15,2015-01-30 08:45:00
1.129,1.129925,1.12895,1.1291,MIN_15,2015-01-30 09:00:00
1.1291,1.13065,1.12905,1.129825,MIN_15,2015-01-30 09:15:00
1.129825,1.13025,1.129375,1.129575,MIN_15,2015-01-30 09:30:00
1.129575,1.129575,1.128225,1.128725,MIN_15,2015-01-30 09:45:00
1.128725,1.12985,1.12865,1.129475,MIN_15,2015-01-30 10:00:00
1.129475,1.129675,1.129225,1.129625,MIN_15,2015-01-30 10:15:00
1.129625,1.129625,1.128925,1.128975,MIN_15,2015-01-30 10:30:00
1.128975,1.129175,1.128175,1.128425,MIN_15,2015-01-30 10:45:00
1.128425,1.129125,1.128275,1.12905,MIN_15,2015-01-30 11:00:00
1.12905,1.129375,1.128625,1.12905,MIN_15,2015-01-30 11:15:00
1.12905,1.130025,1.128975,1.129875,MIN_15,2015-01-30 11:30:00
1.129875,1.130125,1.1289,1.129175,MIN_15,2015-01-30 11:45:00
1.129175,1.129925,1.129125,1.129725,MIN_15,2015-01-30 12:00:00
1.129725,1.12975,1.12915,1.12935,MIN_15,2015-01-30 12:15:00
1.12935,1.131575,1.12935,1.13095,MIN_15,2015-01-30 12:30:00
1.13095,1.13095,1.129775,1.129975,MIN_15,2015-01-30 12:45:00
1.129975,1.13,1.12875,1.12895,MIN_15,2015-01-30 13:00:00
1.12895,1.129275,1.128825,1.129125,MIN_15,2015-01-30 13:15:00
1.129125,1.12915,1.127925,1.128,MIN_15,2015-01-30 13:30:00
1.128,1.129275,1.12785,1.12895,MIN_15,2015-01-30 13:45:00
1.13135,1.131375,1.1305,1.13065,MIN_15,2015-02-01 14:15:00
1.13065,1.131975,1.130625,1.1313,MIN_15,2015-02-01 14:30:00
1.1313,1.1316,1.130775,1.1312,MIN_15,2015-02-01 14:45:00
1.1312,1.131475,1.13055,1.13115,MIN_15,2015-02-01 15:00:00
1.13115,1.1313,1.130725,1.1308,MIN_15,2015-02-01 15:15:00
1.1308,1.130975,1.130075,1.13065,MIN_15,2015-02-01 15:30:00
1.13065,1.13095,1.1304,1.130725,MIN_15,2015-02-01 15:45:00
1.130725,1.130775,1.130175,1.130725,MIN_15,2015-02-01 16:00:00
1.130725,1.130875,1.130525,1.130875,MIN_15,2015-02-01 16:15:00
1.130875,1.130975,1.130625,1.13095,MIN_15,2015-02-01 16:30:00
1.13095,1.13125,1.130625,1.13085,MIN_15,2015-02-01 16:45:00
1.13085,1.131525,1.13085,1.131225,MIN_15,2015-02-01 17:00:00
1.131225,1.131525,1.131025,1.131025,MIN_15,2015-02-01 17:15:00
1.131025,1.131575,1.131025,1.13155,MIN_15,2015-02-01 17:30:00
1.13155,1.131575,1.131125,1.13155,MIN_15,2015-02-01 17:45:00
1.13155,1.132575,1.131325,1.13245,MIN_15,2015-02-01 18:00:00
1.13245,1.1325,1.13155,1.13155,MIN_15,2015-02-01 18:15:00
1.13155,1.13195,1.131475,1.131625,MIN_15,2015-02-01 18:30:00
1.131625,1.131925,1.131625,1.131825,MIN_15,2015-02-01 18:45:00
1.131825,1.131825,1.1307,1.130775,MIN_15,2015-02-01 19:00:00
1.130775,1.131125,1.13075,1.130775,MIN_15,2015-02-01 19:15:00
1.130775,1.130875,1.130575,1.130875,MIN_15,2015-02-01 19:30:00
1.130875,1.131075,1.130825,1.131025,MIN_15,2015-02-01 19:45:00
1.131025,1.131325,1.130925,1.13125,MIN_15,2015-02-01 20:00:00
1.13125,1.131325,1.13115,1.131175,MIN_15,2015-02-01 20:15:00
1.131175,1.131375,1.131125,1.131325,MIN_15,2015-02-01 20:30:00
1.131325,1.13135,1.13085,1.13085,MIN_15,2015-02-01 20:45:00
1.13085,1.131325,1.13085,1.131175,MIN_15,2015-02-01 21:00:00
1.131175,1.131325,1.130975,1.13105,MIN_15,2015-02-01 21:15:00
1.13105,1.13125,1.130825,1.130825,MIN_15,2015-02-01 21:30:00
1.130825,1.130975,1.130725,1.13085,MIN_15,2015-02-01 21:45:00
1.13085,1.13085,1.129625,1.130175,MIN_15,2015-02-01 22:00:00
1.130175,1.130175,1.129275,1.129775,MIN_15,2015-02-01 22:15:00
1.129775,1.130675,1.129525,1.13025,MIN_15,2015-02-01 22:30:00
1.13025,1.130925,1.129775,1.130775,MIN_15,2015-02-01 22:45:00
1.130775,1.131075,1.130225,1.130375,MIN_15,2015-02-01 23:00:00
1.130375,1.130875,1.129775,1.130475,MIN_15,2015-02-01 23:15:00
1.130475,1.131625,1.130225,1.131475,MIN_15,2015-02-01 23:30:00
1.131475,1.132175,1.1314,1.1316,MIN_15,2015-02-01 23:45:00
1.1316,1.131975,1.130675,1.131175,MIN_15,2015-02-02 00:00:00
1.131175,1.132475,1.131025,1.132375,MIN_15,2015-02-02 00:15:00
1.132375,1.134475,1.132275,1.13345,MIN_15,2015-02-02 00:30:00
1.13345,1.133575,1.132075,1.132275,MIN_15,2015-02-02 00:45:00
1.132275,1.133125,1.13175,1.132125,MIN_15,2015-02-02 01:00:00
1.132125,1.132625,1.131775,1.131875,MIN_15,2015-02-02 01:15:00
1.131875,1.133125,1.131625,1.133125,MIN_15,2015-02-02 01:30:00
1.133125,1.135325,1.132825,1.135225,MIN_15,2015-02-02 01:45:00
1.135225,1.135275,1.133625,1.133875,MIN_15,2015-02-02 02:00:00
1.133875,1.135475,1.133875,1.134975,MIN_15,2015-02-02 02:15:00
1.134975,1.135375,1.13415,1.13455,MIN_15,2015-02-02 02:30:00
1.13455,1.13505,1.133825,1.133975,MIN_15,2015-02-02 02:45:00
1.133975,1.134275,1.133475,1.13405,MIN_15,2015-02-02 03:00:00
1.13405,1.1342,1.1318,1.133275,MIN_15,2015-02-02 03:15:00
1.133275,1.133625,1.132475,1.132825,MIN_15,2015-02-02 03:30:00
1.132825,1.133375,1.132475,1.132875,MIN_15,2015-02-02 03:45:00
1.132875,1.13295,1.131675,1.13185,MIN_15,2015-02-02 04:00:00
1.13185,1.132575,1.131375,1.131625,MIN_15,2015-02-02 04:15:00
1.131625,1.132725,1.131625,1.13205,MIN_15,2015-02-02 04:30:00
1.13205,1.13225,1.131025,1.131525,MIN_15,2015-02-02 04:45:00
1.131525,1.131775,1.130475,1.130925,MIN_15,2015-02-02 05:00:00
1.130925,1.131175,1.130275,1.1305,MIN_15,2015-02-02 05:15:00
1.1305,1.132325,1.130375,1.131775,MIN_15,2015-02-02 05:30:00
1.131775,1.131875,1.130925,1.131125,MIN_15,2015-02-02 05:45:00
1.131125,1.13195,1.130925,1.131775,MIN_15,2015-02-02 06:00:00
1.131775,1.132425,1.131225,1.131675,MIN_15,2015-02-02 06:15:00
1.131675,1.132875,1.131425,1.132675,MIN_15,2015-02-02 06:30:00
1.132675,1.134325,1.132375,1.1342,MIN_15,2015-02-02 06:45:00
1.1342,1.136225,1.133875,1.135625,MIN_15,2015-02-02 07:00:00
1.135625,1.135725,1.133975,1.134575,MIN_15,2015-02-02 07:15:00
1.134575,1.136075,1.134475,1.135825,MIN_15,2015-02-02 07:30:00
1.135825,1.136175,1.134025,1.134225,MIN_15,2015-02-02 07:45:00
1.134225,1.135025,1.132425,1.1328,MIN_15,2015-02-02 08:00:00
1.1328,1.13345,1.132525,1.13315,MIN_15,2015-02-02 08:15:00
1.13315,1.133675,1.132925,1.133575,MIN_15,2015-02-02 08:30:00
1.133575,1.133975,1.1329,1.133675,MIN_15,2015-02-02 08:45:00
1.133675,1.134975,1.133375,1.134425,MIN_15,2015-02-02 09:00:00
1.134425,1.134775,1.134225,1.134325,MIN_15,2015-02-02 09:15:00
1.134325,1.13435,1.1329,1.13315,MIN_15,2015-02-02 09:30:00
1.13315,1.133625,1.132725,1.133275,MIN_15,2015-02-02 09:45:00
1.133275,1.13405,1.13315,1.13405,MIN_15,2015-02-02 10:00:00
1.13405,1.134625,1.133525,1.134225,MIN_15,2015-02-02 10:15:00
1.134225,1.134775,1.134025,1.134575,MIN_15,2015-02-02 10:30:00
1.134575,1.135025,1.13405,1.134125,MIN_15,2015-02-02 10:45:00
1.134125,1.135525,1.1339,1.134825,MIN_15,2015-02-02 11:00:00
1.134825,1.13485,1.134375,1.134475,MIN_15,2015-02-02 11:15:00
1.134475,1.135425,1.134325,1.135425,MIN_15,2015-02-02 11:30:00
1.135425,1.135425,1.134475,1.13455,MIN_15,2015-02-02 11:45:00
1.13455,1.134925,1.134225,1.1348,MIN_15,2015-02-02 12:00:00
1.1348,1.134825,1.13405,1.134125,MIN_15,2015-02-02 12:15:00
1.134125,1.13475,1.13395,1.1342,MIN_15,2015-02-02 12:30:00
1.1342,1.134425,1.133425,1.133525,MIN_15,2015-02-02 12:45:00
1.133525,1.134,1.13345,1.133975,MIN_15,2015-02-02 13:00:00
1.133975,1.134175,1.133525,1.13355,MIN_15,2015-02-02 13:15:00
1.13355,1.134375,1.13355,1.134075,MIN_15,2015-02-02 13:30:00
1.134075,1.134375,1.1338,1.13415,MIN_15,2015-02-02 13:45:00
1.13395,1.134075,1.133575,1.133825,MIN_15,2015-02-02 14:15:00
1.133825,1.1339,1.133425,1.133575,MIN_15,2015-02-02 14:30:00
1.133575,1.13395,1.133325,1.133625,MIN_15,2015-02-02 14:45:00
1.133625,1.134825,1.13355,1.13455,MIN_15,2015-02-02 15:00:00
1.13455,1.13475,1.134225,1.13425,MIN_15,2015-02-02 15:15:00
1.13425,1.134275,1.133825,1.133975,MIN_15,2015-02-02 15:30:00
1.133975,1.134025,1.133875,1.133875,MIN_15,2015-02-02 15:45:00
1.133875,1.134175,1.13355,1.134,MIN_15,2015-02-02 16:00:00
1.134,1.134225,1.133975,1.13415,MIN_15,2015-02-02 16:15:00
1.13415,1.134425,1.134075,1.13415,MIN_15,2015-02-02 16:30:00
1.13415,1.134925,1.13415,1.134875,MIN_15,2015-02-02 16:45:00
1.134875,1.135075,1.134525,1.134525,MIN_15,2015-02-02 17:00:00
1.134525,1.135,1.134375,1.13485,MIN_15,2015-02-02 17:15:00
1.13485,1.135125,1.13445,1.13505,MIN_15,2015-02-02 17:30:00
1.13505,1.135075,1.13475,1.13475,MIN_15,2015-02-02 17:45:00
1.13475,1.134775,1.134525,1.13475,MIN_15,2015-02-02 18:00:00
1.13475,1.134875,1.134375,1.1345,MIN_15,2015-02-02 18:15:00
1.1345,1.13465,1.134125,1.134325,MIN_15,2015-02-02 18:30:00
1.134325,1.134525,1.134025,1.134475,MIN_15,2015-02-02 18:45:00
1.134475,1.134575,1.134225,1.134325,MIN_15,2015-02-02 19:00:00
1.134325,1.134475,1.133975,1.134075,MIN_15,2015-02-02 19:15:00
1.134075,1.134175,1.1332,1.133575,MIN_15,2015-02-02 19:30:00
1.133575,1.133675,1.132825,1.133025,MIN_15,2015-02-02 19:45:00
1.133025,1.13315,1.132575,1.132875,MIN_15,2015-02-02 20:00:00
1.132875,1.133125,1.132575,1.13265,MIN_15,2015-02-02 20:15:00
1.13265,1.133075,1.132525,1.132625,MIN_15,2015-02-02 20:30:00
1.132625,1.133325,1.132625,1.133225,MIN_15,2015-02-02 20:45:00
1.133225,1.133325,1.132625,1.132825,MIN_15,2015-02-02 21:00:00
1.132825,1.132875,1.132275,1.132275,MIN_15,2015-02-02 21:15:00
1.132275,1.133025,1.132225,1.133025,MIN_15,2015-02-02 21:30:00
1.133025,1.133175,1.132925,1.13315,MIN_15,2015-02-02 21:45:00
1.13315,1.133175,1.132625,1.13285,MIN_15,2015-02-02 22:00:00
1.13285,1.133175,1.132625,1.132725,MIN_15,2015-02-02 22:15:00
1.132725,1.133175,1.132625,1.133,MIN_15,2015-02-02 22:30:00
1.133,1.133925,1.133,1.133875,MIN_15,2015-02-02 22:45:00
1.133875,1.134775,1.13355,1.133975,MIN_15,2015-02-02 23:00:00
1.133975,1.134575,1.133825,1.134325,MIN_15,2015-02-02 23:15:00
1.134325,1.134325,1.13295,1.133925,MIN_15,2015-02-02 23:30:00
1.133925,1.133925,1.132725,1.133175,MIN_15,2015-02-02 23:45:00
1.133175,1.133775,1.132225,1.133375,MIN_15,2015-02-03 00:00:00
1.133375,1.133775,1.132425,1.133275,MIN_15,2015-02-03 00:15:00
1.133275,1.135225,1.13285,1.13425,MIN_15,2015-02-03 00:30:00
1.13425,1.134375,1.132175,1.13245,MIN_15,2015-02-03 00:45:00
1.13245,1.132825,1.131275,1.132525,MIN_15,2015-02-03 01:00:00
1.132525,1.133275,1.13215,1.132575,MIN_15,2015-02-03 01:15:00
1.132575,1.134375,1.132575,1.133175,MIN_15,2015-02-03 01:30:00
1.133175,1.133675,1.1328,1.13335,MIN_15,2015-02-03 01:45:00
1.13335,1.134075,1.1332,1.1336,MIN_15,2015-02-03 02:00:00
1.1336,1.134675,1.13345,1.134225,MIN_15,2015-02-03 02:15:00
1.134225,1.135175,1.134025,1.134925,MIN_15,2015-02-03 02:30:00
1.134925,1.135475,1.134675,1.13505,MIN_15,2015-02-03 02:45:00
1.13505,1.135175,1.134675,1.13485,MIN_15,2015-02-03 03:00:00
1.13485,1.135475,1.13475,1.134925,MIN_15,2015-02-03 03:15:00
1.134925,1.135175,1.13425,1.134475,MIN_15,2015-02-03 03:30:00
1.134475,1.134675,1.133725,1.133875,MIN_15,2015-02-03 03:45:00
1.133875,1.135825,1.133775,1.135275,MIN_15,2015-02-03 04:00:00
1.135275,1.135425,1.134475,1.134525,MIN_15,2015-02-03 04:15:00
1.134525,1.135175,1.134525,1.135025,MIN_15,2015-02-03 04:30:00
1.135025,1.135225,1.134425,1.13475,MIN_15,2015-02-03 04:45:00
1.13475,1.138475,1.134125,1.137675,MIN_15,2015-02-03 05:00:00
1.137675,1.140475,1.137675,1.138525,MIN_15,2015-02-03 05:15:00
1.138525,1.142375,1.138375,1.141525,MIN_15,2015-02-03 05:30:00
1.141525,1.144975,1.141525,1.1443,MIN_15,2015-02-03 05:45:00
1.1443,1.144725,1.14245,1.14275,MIN_15,2015-02-03 06:00:00
1.14275,1.143325,1.141975,1.14285,MIN_15,2015-02-03 06:15:00
1.14285,1.143275,1.142075,1.142525,MIN_15,2015-02-03 06:30:00
1.142525,1.144625,1.142375,1.143675,MIN_15,2015-02-03 06:45:00
1.143675,1.144875,1.143125,1.1434,MIN_15,2015-02-03 07:00:00
1.1434,1.144225,1.143075,1.14335,MIN_15,2015-02-03 07:15:00
1.14335,1.143725,1.143075,1.143325,MIN_15,2015-02-03 07:30:00
1.143325,1.144975,1.143175,1.144825,MIN_15,2015-02-03 07:45:00
1.144825,1.146775,1.14445,1.146125,MIN_15,2015-02-03 08:00:00
1.146125,1.148575,1.145725,1.1482,MIN_15,2015-02-03 08:15:00
1.1482,1.149225,1.146575,1.146625,MIN_15,2015-02-03 08:30:00
1.146625,1.14705,1.145275,1.146125,MIN_15,2015-02-03 08:45:00
1.146125,1.146525,1.144775,1.146325,MIN_15,2015-02-03 09:00:00
1.146325,1.147275,1.145975,1.147175,MIN_15,2015-02-03 09:15:00
1.147175,1.147825,1.1467,1.147825,MIN_15,2015-02-03 09:30:00
1.147825,1.14875,1.147075,1.14715,MIN_15,2015-02-03 09:45:00
1.14715,1.149975,1.14715,1.149875,MIN_15,2015-02-03 10:00:00
1.149875,1.153075,1.148675,1.152725,MIN_15,2015-02-03 10:15:00
1.152725,1.153425,1.1499,1.150675,MIN_15,2015-02-03 10:30:00
1.150675,1.15135,1.1482,1.148325,MIN_15,2015-02-03 10:45:00
1.148325,1.149225,1.147625,1.149025,MIN_15,2015-02-03 11:00:00
1.149025,1.149975,1.148775,1.149575,MIN_15,2015-02-03 11:15:00
1.149575,1.149575,1.148475,1.1494,MIN_15,2015-02-03 11:30:00
1.1494,1.149625,1.148425,1.148825,MIN_15,2015-02-03 11:45:00
1.148825,1.149175,1.148475,1.148975,MIN_15,2015-02-03 12:00:00
1.148975,1.149025,1.148275,1.14845,MIN_15,2015-02-03 12:15:00
1.14845,1.1489,1.148275,1.148425,MIN_15,2015-02-03 12:30:00
1.148425,1.148725,1.148175,1.148275,MIN_15,2015-02-03 12:45:00
1.148275,1.148625,1.148025,1.148575,MIN_15,2015-02-03 13:00:00
1.148575,1.1489,1.148225,1.1484,MIN_15,2015-02-03 13:15:00
1.1484,1.1484,1.147825,1.14795,MIN_15,2015-02-03 13:30:00
1.14795,1.1481,1.147225,1.148075,MIN_15,2015-02-03 13:45:00
1.147725,1.147925,1.147125,1.1472,MIN_15,2015-02-03 14:15:00
1.1472,1.147475,1.1471,1.147275,MIN_15,2015-02-03 14:30:00
1.147275,1.147275,1.14635,1.146425,MIN_15,2015-02-03 14:45:00
1.146425,1.1472,1.14635,1.146975,MIN_15,2015-02-03 15:00:00
1.146975,1.146975,1.146175,1.146375,MIN_15,2015-02-03 15:15:00
1.146375,1.14675,1.146325,1.146725,MIN_15,2015-02-03 15:30:00
1.146725,1.146725,1.145575,1.145675,MIN_15,2015-02-03 15:45:00
1.145675,1.14685,1.145575,1.146825,MIN_15,2015-02-03 16:00:00
1.146825,1.147,1.1461,1.1463,MIN_15,2015-02-03 16:15:00
1.1463,1.1466,1.1459,1.146275,MIN_15,2015-02-03 16:30:00
1.146275,1.146425,1.145825,1.146125,MIN_15,2015-02-03 16:45:00
1.146125,1.147125,1.145825,1.146875,MIN_15,2015-02-03 17:00:00
1.146875,1.147575,1.146625,1.146675,MIN_15,2015-02-03 17:15:00
1.146675,1.147025,1.146425,1.146675,MIN_15,2015-02-03 17:30:00
1.146675,1.146675,1.146275,1.1466,MIN_15,2015-02-03 17:45:00
1.1466,1.1466,1.145525,1.145675,MIN_15,2015-02-03 18:00:00
1.145675,1.146125,1.145575,1.145875,MIN_15,2015-02-03 18:15:00
